id,titulo,precio,link,imagen,método,capacidad,ram,color,timestamp
Celular_Sa_N/A_256GB,Celular Samsung S24 Ultra 256 Gb,$4.000.000,https://articulo.mercadolibre.com.co/MCO-1587858133-celular-samsung-s24-ultra-256-gb-_JM?searchVariation=188077822153#polycard_client=search-nordic&searchVariation=188077822153&position=49&search_layout=stack&type=item&tracking_id=ccf878c9-0bfc-42f8-a2a0-20675a4a48a5,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Selenium,256GB,,,2025-05-23T00:02:56.008222
Samsung_S2_N/A_N/A,Samsung S24 Ultra 1tr Color Beige,$2.500.000,https://www.mercadolibre.com.co/samsung-s24-ultra-1tr-color-beige/p/MCO46098609#polycard_client=search-nordic&searchVariation=MCO46098609&position=52&search_layout=stack&type=product&tracking_id=ccf878c9-0bfc-42f8-a2a0-20675a4a48a5&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Selenium,,,,2025-05-23T00:02:56.055098
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra Galaxy Ai 6.8 pulgadas 12 GB RAM 256 GB Titanio Violeta,$4.200.000,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-galaxy-ai-68-pulgadas-12-gb-ram-256-gb-titanio-violeta/p/MCO29907046#polycard_client=search-nordic&searchVariation=MCO29907046&position=48&search_layout=stack&type=product&tracking_id=ccf878c9-0bfc-42f8-a2a0-20675a4a48a5&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Selenium,256GB,12GB,Violeta,2025-05-23T00:02:56.086343
Celular_Sa_N/A_N/A,Celular Samsung S24 Ultra (dual Esim),$6.700.000,https://www.mercadolibre.com.co/celular-samsung-s24-ultra-dual-esim/p/MCO37974940#polycard_client=search-nordic&searchVariation=MCO37974940&position=46&search_layout=stack&type=product&tracking_id=ccf878c9-0bfc-42f8-a2a0-20675a4a48a5&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Selenium,,,,2025-05-23T00:02:56.133220
Samsung_Ga_12GB_512GB,Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium violet 12 GB RAM,$5.499.900,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-violet-12-gb-ram/p/MCO29893911#polycard_client=search-nordic&searchVariation=MCO29893911&position=4&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=MCO2769375308&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_876756-MLA74196675597_012024-V.webp,Scrapy,512GB,12GB,Violeta,2025-05-23T00:02:59.173795
Samsung_Ga_12GB_512GB,Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium violet 12 GB RAM,$5.499.900,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-violet-12-gb-ram/p/MCO29893911#polycard_client=search-nordic&searchVariation=MCO29893911&position=4&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=MCO2769375308&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_876756-MLA74196675597_012024-V.webp,Scrapy,512GB,12GB,Violeta,2025-05-23T00:02:59.173795
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra 5G Dual SIM 256 GB titanium black 12 GB RAM,$4.079.900,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-black-12-gb-ram/p/MCO31493325#polycard_client=search-nordic&searchVariation=MCO31493325&position=5&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=MCO2873634888&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_731135-MLA79227832577_092024-V.webp,Scrapy,256GB,12GB,Negro,2025-05-23T00:02:59.173795
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra 5G Dual SIM 256 GB titanium black 12 GB RAM,$4.079.900,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-black-12-gb-ram/p/MCO31493325#polycard_client=search-nordic&searchVariation=MCO31493325&position=5&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=MCO2873634888&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_731135-MLA79227832577_092024-V.webp,Scrapy,256GB,12GB,Negro,2025-05-23T00:02:59.173795
Samsung_Ga_8GB_256GB,Samsung Galaxy S24 Ultra 5G Dual SIM 256 GB titanium gray 8 GB RAM,$6.589.000,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-gray-8-gb-ram/p/MCO29893924#polycard_client=search-nordic&searchVariation=MCO29893924&position=6&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=MCO1452118841&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,8GB,Gris,2025-05-23T00:02:59.173795
Samsung_Ga_8GB_256GB,Samsung Galaxy S24 Ultra 5G Dual SIM 256 GB titanium gray 8 GB RAM,$6.589.000,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-gray-8-gb-ram/p/MCO29893924#polycard_client=search-nordic&searchVariation=MCO29893924&position=6&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=MCO1452118841&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,8GB,Gris,2025-05-23T00:02:59.173795
Celular_Sa_N/A_256GB,Celular Samsung Galaxy S24 Ultra 5g 256gb Lavanda,$6.899.920,https://articulo.mercadolibre.com.co/MCO-1382435825-celular-samsung-galaxy-s24-ultra-5g-256gb-lavanda-_JM?searchVariation=179710940278#polycard_client=search-nordic&searchVariation=179710940278&position=7&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Lavanda,2025-05-23T00:02:59.173795
Celular_Sa_N/A_256GB,Celular Samsung Galaxy S24 Ultra 5g 256gb Lavanda,$6.899.920,https://articulo.mercadolibre.com.co/MCO-1382435825-celular-samsung-galaxy-s24-ultra-5g-256gb-lavanda-_JM?searchVariation=179710940278#polycard_client=search-nordic&searchVariation=179710940278&position=7&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Lavanda,2025-05-23T00:02:59.173795
Samsung_Ga_12GB_512GB,Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium yellow 12 GB RAM,$6.999.900,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-yellow-12-gb-ram/p/MCO29893934#polycard_client=search-nordic&searchVariation=MCO29893934&position=7&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=MCO1452194635&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,12GB,Amarillo,2025-05-23T00:02:59.189421
Samsung_Ga_12GB_512GB,Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium yellow 12 GB RAM,$6.999.900,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-yellow-12-gb-ram/p/MCO29893934#polycard_client=search-nordic&searchVariation=MCO29893934&position=7&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=MCO1452194635&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,12GB,Amarillo,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Sm-s928b/ds 12gb 256gb Dual Sim,$7.299.000,https://articulo.mercadolibre.com.co/MCO-1384858223-samsung-galaxy-s24-ultra-5g-sm-s928bds-12gb-256gb-dual-sim-_JM?searchVariation=181562640073#polycard_client=search-nordic&searchVariation=181562640073&position=8&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Sm-s928b/ds 12gb 256gb Dual Sim,$7.299.000,https://articulo.mercadolibre.com.co/MCO-1384858223-samsung-galaxy-s24-ultra-5g-sm-s928bds-12gb-256gb-dual-sim-_JM?searchVariation=181562640073#polycard_client=search-nordic&searchVariation=181562640073&position=8&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_512GB,Samsung Galaxy S24 Ultra 5g Sm-s928b/ds 12gb 512gb Dual Sim,$7.299.000,https://articulo.mercadolibre.com.co/MCO-1384872305-samsung-galaxy-s24-ultra-5g-sm-s928bds-12gb-512gb-dual-sim-_JM?searchVariation=179762538852#polycard_client=search-nordic&searchVariation=179762538852&position=9&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,,,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_512GB,Samsung Galaxy S24 Ultra 5g Sm-s928b/ds 12gb 512gb Dual Sim,$7.299.000,https://articulo.mercadolibre.com.co/MCO-1384872305-samsung-galaxy-s24-ultra-5g-sm-s928bds-12gb-512gb-dual-sim-_JM?searchVariation=179762538852#polycard_client=search-nordic&searchVariation=179762538852&position=9&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,,,2025-05-23T00:02:59.189421
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra Dual Sim 256gb 12gb Ram,$4.154.900,https://articulo.mercadolibre.com.co/MCO-1577970137-samsung-galaxy-s24-ultra-dual-sim-256gb-12gb-ram-_JM?searchVariation=183526127116#polycard_client=search-nordic&searchVariation=183526127116&position=10&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,,2025-05-23T00:02:59.189421
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra Dual Sim 256gb 12gb Ram,$4.154.900,https://articulo.mercadolibre.com.co/MCO-1577970137-samsung-galaxy-s24-ultra-dual-sim-256gb-12gb-ram-_JM?searchVariation=183526127116#polycard_client=search-nordic&searchVariation=183526127116&position=10&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256 Gb Titanium Black,$3.679.000,https://articulo.mercadolibre.com.co/MCO-2872491242-samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-black-_JM?searchVariation=183644560120#polycard_client=search-nordic&searchVariation=183644560120&position=11&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Negro,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256 Gb Titanium Black,$3.679.000,https://articulo.mercadolibre.com.co/MCO-2872491242-samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-black-_JM?searchVariation=183644560120#polycard_client=search-nordic&searchVariation=183644560120&position=11&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Negro,2025-05-23T00:02:59.189421
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra 256gb 12gb Ram + Buds Fe,$3.486.000,https://articulo.mercadolibre.com.co/MCO-1583677995-samsung-galaxy-s24-ultra-256gb-12gb-ram-buds-fe-_JM?searchVariation=183623360750#polycard_client=search-nordic&searchVariation=183623360750&position=12&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,,2025-05-23T00:02:59.189421
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra 256gb 12gb Ram + Buds Fe,$3.486.000,https://articulo.mercadolibre.com.co/MCO-1583677995-samsung-galaxy-s24-ultra-256gb-12gb-ram-buds-fe-_JM?searchVariation=183623360750#polycard_client=search-nordic&searchVariation=183623360750&position=12&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 256gb Titanium Black,$3.486.000,https://articulo.mercadolibre.com.co/MCO-1584456485-samsung-galaxy-s24-ultra-256gb-titanium-black-_JM?searchVariation=183636800686#polycard_client=search-nordic&searchVariation=183636800686&position=13&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Negro,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 256gb Titanium Black,$3.486.000,https://articulo.mercadolibre.com.co/MCO-1584456485-samsung-galaxy-s24-ultra-256gb-titanium-black-_JM?searchVariation=183636800686#polycard_client=search-nordic&searchVariation=183636800686&position=13&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Negro,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256 Gb Titanium Violet,$3.679.000,https://articulo.mercadolibre.com.co/MCO-2872542240-samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-violet-_JM?searchVariation=183644523096#polycard_client=search-nordic&searchVariation=183644523096&position=14&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Violeta,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256 Gb Titanium Violet,$3.679.000,https://articulo.mercadolibre.com.co/MCO-2872542240-samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-violet-_JM?searchVariation=183644523096#polycard_client=search-nordic&searchVariation=183644523096&position=14&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Violeta,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256 Gb Titanium Gray,$3.679.000,https://articulo.mercadolibre.com.co/MCO-2872491240-samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-gray-_JM?searchVariation=183644560118#polycard_client=search-nordic&searchVariation=183644560118&position=15&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Gris,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256 Gb Titanium Gray,$3.679.000,https://articulo.mercadolibre.com.co/MCO-2872491240-samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-gray-_JM?searchVariation=183644560118#polycard_client=search-nordic&searchVariation=183644560118&position=15&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Gris,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_512GB,Samsung Galaxy S24 Ultra 5g Dual Sim 512 Gb Titanium Black,$4.059.000,https://articulo.mercadolibre.com.co/MCO-2872645744-samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-black-_JM?searchVariation=187998278699#polycard_client=search-nordic&searchVariation=187998278699&position=16&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,,Negro,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_512GB,Samsung Galaxy S24 Ultra 5g Dual Sim 512 Gb Titanium Black,$4.059.000,https://articulo.mercadolibre.com.co/MCO-2872645744-samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-black-_JM?searchVariation=187998278699#polycard_client=search-nordic&searchVariation=187998278699&position=16&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,,Negro,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_512GB,Samsung Galaxy S24 Ultra 5g Dual Sim 512 Gb Titanium Yellow,$4.059.000,https://articulo.mercadolibre.com.co/MCO-2872697676-samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-yellow-_JM?searchVariation=187997198085#polycard_client=search-nordic&searchVariation=187997198085&position=17&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,,Amarillo,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_512GB,Samsung Galaxy S24 Ultra 5g Dual Sim 512 Gb Titanium Yellow,$4.059.000,https://articulo.mercadolibre.com.co/MCO-2872697676-samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-yellow-_JM?searchVariation=187997198085#polycard_client=search-nordic&searchVariation=187997198085&position=17&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,,Amarillo,2025-05-23T00:02:59.189421
Samsung_Ga_N/A_512GB,Samsung Galaxy S24 Ultra 5g Dual Sim 512 Gb Titanium Violet,$4.059.000,https://articulo.mercadolibre.com.co/MCO-2872633028-samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-violet-_JM?searchVariation=183644593492#polycard_client=search-nordic&searchVariation=183644593492&position=18&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,,Violeta,2025-05-23T00:02:59.205044
Samsung_Ga_N/A_512GB,Samsung Galaxy S24 Ultra 5g Dual Sim 512 Gb Titanium Violet,$4.059.000,https://articulo.mercadolibre.com.co/MCO-2872633028-samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-violet-_JM?searchVariation=183644593492#polycard_client=search-nordic&searchVariation=183644593492&position=18&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,,Violeta,2025-05-23T00:02:59.205044
Samsung_Ga_N/A_512GB,Samsung Galaxy S24 Ultra 5g Dual Sim 512 Gb Titanium Gray,$4.059.000,https://articulo.mercadolibre.com.co/MCO-2872606822-samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-gray-_JM?searchVariation=183644547562#polycard_client=search-nordic&searchVariation=183644547562&position=19&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,,Gris,2025-05-23T00:02:59.205044
Samsung_Ga_N/A_512GB,Samsung Galaxy S24 Ultra 5g Dual Sim 512 Gb Titanium Gray,$4.059.000,https://articulo.mercadolibre.com.co/MCO-2872606822-samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-gray-_JM?searchVariation=183644547562#polycard_client=search-nordic&searchVariation=183644547562&position=19&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,,Gris,2025-05-23T00:02:59.205044
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra Dual Sim 256 Gb Titanio Violeta,$3.299.000,https://articulo.mercadolibre.com.co/MCO-1563917901-samsung-galaxy-s24-ultra-dual-sim-256-gb-titanio-violeta-_JM?searchVariation=187400727323#polycard_client=search-nordic&searchVariation=187400727323&position=20&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Violeta,2025-05-23T00:02:59.205044
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra Dual Sim 256 Gb Titanio Violeta,$3.299.000,https://articulo.mercadolibre.com.co/MCO-1563917901-samsung-galaxy-s24-ultra-dual-sim-256-gb-titanio-violeta-_JM?searchVariation=187400727323#polycard_client=search-nordic&searchVariation=187400727323&position=20&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Violeta,2025-05-23T00:02:59.205044
Samsung_Ga_N/A_1TB,Samsung Galaxy S24 Ultra 1tb.  8 Dias De Uso,$4.800.000,https://articulo.mercadolibre.com.co/MCO-1581908719-samsung-galaxy-s24-ultra-1tb-8-dias-de-uso-_JM?searchVariation=187915731503#polycard_client=search-nordic&searchVariation=187915731503&position=21&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,1TB,,,2025-05-23T00:02:59.205044
Samsung_Ga_N/A_1TB,Samsung Galaxy S24 Ultra 1tb.  8 Dias De Uso,$4.800.000,https://articulo.mercadolibre.com.co/MCO-1581908719-samsung-galaxy-s24-ultra-1tb-8-dias-de-uso-_JM?searchVariation=187915731503#polycard_client=search-nordic&searchVariation=187915731503&position=21&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,1TB,,,2025-05-23T00:02:59.205044
Celular_Sa_N/A_256GB,Celular Samsung S24 Ultra 256 Gb,$3.950.000,https://articulo.mercadolibre.com.co/MCO-2854856256-celular-samsung-s24-ultra-256-gb-_JM?searchVariation=183431322352#polycard_client=search-nordic&searchVariation=183431322352&position=22&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-05-23T00:02:59.205044
Celular_Sa_N/A_256GB,Celular Samsung S24 Ultra 256 Gb,$3.950.000,https://articulo.mercadolibre.com.co/MCO-2854856256-celular-samsung-s24-ultra-256-gb-_JM?searchVariation=183431322352#polycard_client=search-nordic&searchVariation=183431322352&position=22&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-05-23T00:02:59.205044
Samsung_Ga_12GB_512GB,Samsung Galaxy S24 Ultra 5g 512 Gb Titanium Gray 12 Gb Ram,$4.250.000,https://articulo.mercadolibre.com.co/MCO-2837670498-samsung-galaxy-s24-ultra-5g-512-gb-titanium-gray-12-gb-ram-_JM?searchVariation=183197169020#polycard_client=search-nordic&searchVariation=183197169020&position=23&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,12GB,Gris,2025-05-23T00:02:59.205044
Samsung_Ga_12GB_512GB,Samsung Galaxy S24 Ultra 5g 512 Gb Titanium Gray 12 Gb Ram,$4.250.000,https://articulo.mercadolibre.com.co/MCO-2837670498-samsung-galaxy-s24-ultra-5g-512-gb-titanium-gray-12-gb-ram-_JM?searchVariation=183197169020#polycard_client=search-nordic&searchVariation=183197169020&position=23&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,12GB,Gris,2025-05-23T00:02:59.205044
